OBJID,mass,star_forming,has_agn,classification
,8315875907.330209,1,0,spiral
,5109448192.969915,1,0,elliptical
,13681319969.431036,0,0,spiral
,3789640386.015604,1,0,irregular
,84301829559.87103,0,0,spiral
,7597505095.062588,1,0,spiral
,233201317663.83743,0,0,spiral
,9393533748.15467,1,0,spiral
,6593788306.326079,0,0,spiral
,29919546051.93036,1,0,spiral
,67561455942.23499,0,0,spiral
,39038039574.9678,0,1,spiral
,12999630256.169546,0,0,spiral
,27589129645.265327,0,1,spiral
,7814982322.830306,1,0,spiral
,20895078159.90695,1,0,spiral
,18543341649.92454,0,0,spiral
,157543685164.43414,0,0,spiral
,33957522724.822475,0,0,spiral
,40584294427.165474,1,0,spiral
,6826121277.791379,1,0,spiral
,15089887431.147926,1,0,spiral
,39921881389.894,1,0,spiral
,16164415303.312357,1,0,spiral
,16618238976.69027,0,0,spiral
,114688005463.794,0,0,spiral
,12503194870.632942,0,0,spiral
,18200360907.707195,1,0,spiral
,6789534508.396688,1,0,spiral
,46516710998.39626,1,0,spiral
,16859822575.082935,1,0,spiral
,61950098323.65409,0,0,spiral
,367507325271.00757,0,0,spiral
,9571852552.522436,1,0,spiral
,52001754901.06913,1,0,spiral
,11443582370.537436,1,0,spiral
,100061958725.495,0,0,spiral
,95258338004.56065,0,0,spiral
,52076285585.678925,0,0,elliptical
,6624483153.627801,1,0,spiral
,61623023084.92272,0,0,spiral
,57266679223.093254,1,0,spiral
,85639278546.89447,0,1,spiral
,4077988530.745439,1,0,spiral
,35543075166.12245,1,0,spiral
,36978049544.68465,0,0,spiral
,38374612227.92983,1,0,spiral
,14486651080.223219,1,0,spiral
,57637083909.01058,0,0,spiral
,68735959586.05032,1,0,spiral
,61821992769.93796,0,0,spiral
,8147718201.537631,1,0,spiral
,24965082179.824287,0,1,spiral
,10171453078.223524,1,0,spiral
,49236140237.3402,0,0,spiral
,178684548865.068,0,1,spiral
,6382972891.733752,0,0,spiral
,201490697376.89966,0,0,spiral
,17810946535.81827,0,1,spiral
,81460299031.76399,0,0,spiral
,7696920485.128456,1,0,spiral
,177651549575.66833,0,0,spiral
,9586696974.67015,1,0,spiral
,84749081486.13115,0,0,spiral
,5220619004.563765,1,0,spiral
,32162514869.26474,0,0,elliptical
,12413521478.190172,1,0,spiral
,10171453078.223524,0,0,spiral
,49659346489.773,0,0,spiral
,291334555626.7493,0,0,spiral
,18417895307.976498,1,0,spiral
,7008740815.626044,1,0,spiral
,12233282362.003603,0,0,spiral
,53481428642.82793,0,0,spiral
,159198510479.5398,0,0,spiral
,30123331421.65907,1,0,spiral
,18921301238.610077,1,0,spiral
,85915594583.5569,1,0,spiral
,15932759476.17255,0,0,spiral
,9983665001.994572,1,0,spiral
,4253133354.7342525,1,0,elliptical
,13103852622.967838,1,0,spiral
,21510276847.495037,0,0,spiral
,5300697248.169228,0,0,elliptical
,75979074654.62607,0,1,spiral
,3098289534.1656795,1,0,irregular
,11660844393.28819,1,0,spiral
,39250663271.135025,0,0,spiral
,22412226353.580566,0,0,spiral
,6545020331.7337475,1,0,spiral
,103773866889.56357,0,0,spiral
,7888691997.585718,1,0,spiral
,5873365123.17074,1,0,spiral
,40180098771.06684,0,0,elliptical
,14096100907.712475,1,0,spiral
,55792908256.69515,0,1,spiral
,13449588593.393122,1,0,spiral
,45490006616.72131,1,0,spiral
,4000018500.595947,0,0,spiral
,49039496214.31239,0,0,spiral
,28447165538.53392,0,1,spiral
,12282478143.881153,0,0,spiral
,17546196955.840046,1,0,spiral
,49997581844.92645,1,0,spiral
,410285340597.096,0,0,irregular
,253198425081.28546,0,0,irregular
,64547585282.301384,1,0,spiral
,13169733901.57138,0,0,elliptical
,130431953852.89432,0,0,spiral
,39662948861.30621,0,0,spiral
,4028914026.28642,0,0,spiral
,74519340034.53748,0,0,spiral
,2943913194.10013,0,0,spiral
,32068895319.507675,1,0,spiral
,6224908899.683206,1,0,spiral
,18240636970.58174,0,0,spiral
,64547585282.301384,0,0,spiral
,319747383997.878,0,0,spiral
,19740993249.4295,0,0,spiral
,42422572446.53411,0,0,elliptical
,10704860199.910149,0,0,elliptical
,118544388299.7211,0,0,spiral
,79553812974.69405,0,0,elliptical
,31642369671.032326,1,0,spiral
,5472011482.008284,1,0,spiral
,117782562857.8799,0,0,spiral
,12947562019.851135,1,0,spiral
,14454530837.995144,1,0,spiral
,15252885144.532381,1,0,spiral
,12070464969.79084,0,0,elliptical
,14880036619.431084,1,0,spiral
,6893455874.745036,0,0,spiral
,9666271741.32602,0,0,spiral
,10041763758.702192,1,0,spiral
,5963442004.200993,1,0,spiral
,3811702526.4196734,1,0,spiral
,24268447804.31998,1,0,spiral
,26003032572.632435,0,0,spiral
,116266607357.1137,0,0,spiral
,14255025548.226183,1,0,spiral
,11707711174.834957,0,0,spiral
,722400436962.955,0,1,spiral
,40309833100.80498,0,0,elliptical
,34262890633.806293,0,0,spiral
,4110844034.95339,1,0,irregular
,49593070730.086555,0,0,elliptical
,31515993337.707973,0,0,spiral
,24564447472.170353,1,0,spiral
,18491706853.09196,1,0,spiral
,20692739954.01799,0,0,spiral
,24190341531.79325,1,0,spiral
,59667933907.3835,0,1,spiral
,5459878772.156738,1,0,spiral
,22019629129.705406,0,0,spiral
,28643626362.37373,0,0,spiral
,29748632043.955215,1,0,spiral
,9858912223.665783,1,0,spiral
,9309470927.17778,1,0,irregular
,9736099419.22075,0,0,spiral
,92425540715.95258,0,0,spiral
,14761653264.616972,1,0,spiral
,45389667358.95901,1,0,spiral
,19058468558.02106,0,0,elliptical
,109182239971.0365,0,0,spiral
,15764710505.085999,0,0,spiral
,73712476104.51724,0,0,spiral
,26276105686.633057,1,0,spiral
,67832215188.60702,0,0,irregular
,6516223923.691754,0,0,spiral
,21658880243.622936,0,0,irregular
,6041489151.871277,1,0,spiral
,27402488237.429165,0,0,spiral
,34920383135.28912,1,0,spiral
,28923710100.979527,0,0,spiral
,10171453078.223524,0,0,irregular
,53137730273.04,0,0,spiral
,11935922767.643196,0,0,spiral
,27168896541.16654,1,0,spiral
,3662460926.055661,1,0,spiral
,31226333952.840065,0,0,elliptical
,43625458058.94842,0,0,elliptical
,10383146937.686342,0,0,spiral
,32947692191.162323,0,0,spiral
,116883713212.26474,0,1,spiral
,20004007099.11031,1,0,spiral
,6915458827.315251,1,0,irregular
,21958314448.78619,1,0,spiral
,40584294427.165474,1,0,spiral
,13808738330.412403,0,0,spiral
,102035195281.98764,0,0,spiral
,34920383135.28912,0,0,spiral
,4668044634.584988,1,0,irregular
,7326524394.827,0,0,spiral
,22250870185.101227,0,0,spiral
,9736099419.22075,0,0,spiral
,12140735566.94001,0,0,spiral
,3128851850.3828745,1,0,spiral
,5079874698.543396,1,0,spiral
,4351600319.80241,1,0,elliptical
,71290227397.01427,0,0,spiral
,6373837690.670228,0,0,spiral
,15739103815.45606,1,0,spiral
,11935922767.643196,1,0,spiral
,28573668373.88637,0,0,spiral
,35173614545.01217,0,0,spiral
,4406137035.0906315,0,0,spiral
,20559758072.846886,1,0,spiral
,17810946535.81827,0,0,spiral
,11079802013.649113,1,0,spiral
,14486651080.223219,0,0,spiral
,58854137560.408806,0,1,spiral
,13117014541.435417,1,0,spiral
,20264831640.98525,0,0,spiral
,64289936973.1967,0,1,spiral
,11024375569.288927,1,0,spiral
,722400436962.955,0,0,spiral
,18181930778.336857,0,0,elliptical
,15177736192.84471,1,0,spiral
,11935922767.643196,0,0,spiral
,36885442679.714584,0,0,spiral
,78182040311.80716,1,0,spiral
,28073140550.25384,1,0,spiral
,8766091510.406008,1,0,spiral
,143677578528.98538,0,0,spiral
,15473551332.420485,1,0,spiral
,23794084523.91152,0,0,spiral
,11341173645.350517,0,0,elliptical
,31631588339.37249,1,0,spiral
,4475504519.208117,1,0,irregular
,6624483153.627801,1,0,elliptical
,75701589771.73997,1,0,spiral
,24466395959.82306,1,0,spiral
,26907478380.326466,1,0,spiral
,16738286609.272427,0,0,spiral
,52943542869.18729,1,0,spiral
,23460701832.66088,0,0,spiral
,230199830756.77298,0,0,spiral
,19868679305.325294,0,0,spiral
,407648642096.52356,0,0,spiral
,25308767723.40137,0,0,spiral
,55391356387.80183,0,0,spiral
,56223386384.2928,0,0,spiral
,143277501632.55545,0,0,spiral
,16920375626.591446,1,0,spiral
,11341173645.350517,1,0,spiral
,161849737735.56036,0,0,spiral
,32696254111.269173,1,0,spiral
,12746002519.770966,1,0,spiral
,221003422855.14526,0,0,spiral
,54614001761.801216,0,0,spiral
,8458571018.243827,0,0,spiral
,30039520773.471123,1,0,spiral
,10609062306.306532,1,0,spiral
,19284394178.30528,1,0,spiral
,8873827865.121668,0,0,spiral
,106184469097.81349,0,0,spiral
,12140735566.94001,0,0,spiral
,8364269162.818471,1,0,spiral
,7533017910.28879,1,0,spiral
,54790340574.536705,0,0,spiral
,44083696117.19669,1,0,spiral
,40864670362.07743,1,0,spiral
,18240636970.58174,0,0,spiral
,7075057927.08637,0,0,spiral
,18551413256.70151,1,0,spiral
,26276105686.633057,0,0,spiral
,165800944416.4315,0,0,irregular
,5831415676.265096,1,0,elliptical
,47751058164.31546,1,0,spiral
,4475504519.208117,1,0,spiral
,48429501640.432175,1,0,spiral
,23361945152.972767,1,0,spiral
,14532890456.00383,1,0,spiral
,104526160982.16621,1,0,spiral
,15689026624.13778,1,0,spiral
,68735959586.05032,1,0,spiral
,133244410572.71658,0,0,spiral
,52796240680.62382,0,0,spiral
,15177736192.84471,0,0,spiral
,12391303663.316454,1,0,spiral
,8397886486.095489,0,0,spiral
,8259447557.238738,0,0,spiral
,32605284948.1303,0,0,spiral
,5251011869.781231,0,0,spiral
,51908681765.81655,0,0,spiral
,10960566465.616478,0,0,spiral
,15856487882.664202,1,0,spiral
,7860478786.795025,0,0,spiral
,6725878225.679535,1,0,spiral
,5631589622.845964,1,0,spiral
,14761653264.616972,0,0,spiral
,11882203882.259916,0,0,spiral
,5370070657.115252,1,0,irregular
,29214738277.305283,0,0,spiral
,10263323072.627043,1,0,spiral
,33957522724.822475,1,0,spiral
,12581371897.078228,1,0,spiral
,7553530723.252061,0,0,spiral
,27871028795.495274,0,0,spiral
,42975704025.057304,1,0,spiral
,230943104707.3728,0,0,spiral
,23812555213.103844,0,0,elliptical
,6865860891.766777,1,0,spiral
,10364563102.5616,1,0,spiral
,14319471848.857683,0,0,spiral
,18005865428.15573,1,0,spiral
,210302289136.79266,0,0,spiral
,41264254182.474525,0,1,spiral
,2999797922.362023,1,0,spiral
,17926148921.341434,0,0,spiral
,11443582370.537436,1,0,spiral
,19590341197.41259,0,0,spiral
,8889738787.013746,1,0,spiral
,21286732371.315247,1,0,spiral
,9191280074.00245,0,0,spiral
,26285061652.014786,1,0,spiral
,15116943851.886147,0,0,spiral
,79297774687.99176,0,0,spiral
,7502862716.031159,1,0,spiral
,484672077217.617,0,0,spiral
,8523049289.287627,0,0,spiral
,22780749053.037685,0,1,spiral
,21191953873.357338,0,0,spiral
,52053507653.62555,0,0,spiral
,25824623582.580532,1,0,spiral
,4123955781.7020783,1,0,spiral
,9272183118.010584,1,0,spiral
,14894948295.603449,0,0,spiral
,26003032572.632435,0,0,spiral
,14152787959.074451,1,0,spiral
,56166323884.03685,0,0,spiral
,32827287597.72815,0,0,spiral
,9666271741.32602,0,0,spiral
,9983665001.994572,1,0,spiral
,12717741696.333754,1,0,spiral
,20208403275.24705,1,0,spiral
,41832228396.651985,1,0,spiral
,17775793644.84668,0,0,spiral
,25308767723.40137,1,0,spiral
,63950508190.15169,0,0,elliptical
,110379900946.71579,0,0,spiral
,32068895319.507675,1,0,spiral
,5251011869.781231,0,0,elliptical
,6648260069.088304,1,0,spiral
,38652892598.29133,0,0,spiral
,96560165177.13716,0,0,spiral
,89022748783.23932,0,0,spiral
,10023790933.779915,1,0,spiral
,160282460250.09732,1,0,spiral
,13497862507.530582,1,0,spiral
,16859822575.082935,1,0,spiral
,39408054943.72495,0,0,spiral
,62600672683.188194,0,1,spiral
,19284394178.30528,0,0,spiral
,38155399049.72923,0,0,spiral
,8523049289.287627,1,0,spiral
,641608339222.6643,0,0,spiral
,45162502643.84638,1,0,spiral
,30368965626.029854,1,0,spiral
,17546196955.840046,0,0,spiral
,26725448366.665375,1,0,spiral
,24016239174.43686,0,0,spiral
,75490795175.9459,0,1,spiral
,46047281947.04428,0,0,spiral
,135522685813.56337,0,0,spiral
,5670064509.768751,0,0,spiral
,10951938591.380808,0,0,spiral
,18860404376.848686,1,0,spiral
,16442959988.42219,1,0,spiral
,112236211813.63445,1,0,spiral
,464963647991.5122,0,0,spiral
,28911059000.84821,0,0,spiral
,18226446284.271454,0,0,spiral
,27589129645.265327,0,0,spiral
,5389345174.548544,1,0,spiral
,13041093239.998709,0,0,spiral
,9222485901.726507,1,0,spiral
,33229438287.52177,1,0,spiral
,59536184700.29583,0,0,irregular
,7465604862.868513,1,0,spiral
,33470407507.96971,0,0,spiral
,12814716419.481207,1,0,spiral
,6868802038.122939,1,0,spiral
,8507794671.039158,1,0,irregular
,50707943762.092316,0,0,spiral
,26191537910.05956,1,0,spiral
,18724619446.864193,1,0,spiral
,5865350909.525467,0,0,elliptical
,37910193400.12738,0,1,spiral
,11660844393.28819,0,0,spiral
,10628084532.59601,0,0,spiral
,18551413256.70151,1,0,spiral
,9376721130.220816,1,0,spiral
,28242361001.805714,1,0,spiral
,8673632155.767736,0,0,spiral
,22162053553.863663,0,0,spiral
,8364269162.818471,0,0,spiral
,9309470927.17778,1,0,spiral
,5697338194.752171,1,0,spiral
,6278862896.086025,0,0,spiral
,12053661746.504305,0,0,elliptical
,13595369014.761665,0,0,elliptical
,34082072817.654297,0,0,elliptical
,6126042423.2633505,0,0,spiral
,32475062831.34261,0,1,spiral
,33470407507.96971,1,0,spiral
,6220008812.513126,0,0,elliptical
,23019983075.677296,0,0,spiral
,17296610272.64544,0,0,elliptical
,9627576983.716549,0,0,spiral
,15863280366.854137,1,0,spiral
,5942114280.117723,0,0,spiral
,59834408208.172935,0,0,spiral
,34339344444.331512,0,0,spiral
,57496313519.062515,0,0,spiral
,50707943762.092316,0,0,spiral
,78529891967.54604,0,0,elliptical
,20077378203.39824,0,0,spiral
,292147382773.05286,0,0,spiral
,57098408058.98104,0,0,spiral
,46516710998.39626,1,0,spiral
,11357009785.919514,1,0,spiral
,25056649616.243267,0,0,spiral
,440836961171.9669,0,0,irregular
,38968168995.71006,0,0,spiral
,11119928633.501484,0,0,spiral
,27699695823.075333,0,0,elliptical
,24734150556.154472,0,0,spiral
,8006265723.495449,1,0,spiral
,28039030949.352844,1,0,spiral
,49060955254.50108,0,0,spiral
,23889441681.3907,1,0,spiral
,15942447665.611904,0,0,spiral
,4668044634.584988,1,0,spiral
,3545006207.5557337,1,0,elliptical
,38196449893.69169,0,0,spiral
,54723768875.98064,1,0,spiral
,11095247642.63069,0,0,elliptical
,63716953104.67172,1,0,spiral
,18167785763.740772,0,0,spiral
,9973647159.56943,0,0,spiral
,15764710505.085999,1,0,spiral
,31327158182.4824,0,0,spiral
,15507971706.933521,1,0,spiral
,8133116626.501512,1,0,spiral
,11184639741.912558,1,0,spiral
,208368948434.39175,0,0,spiral
,215797296720.1873,0,1,spiral
,8673632155.767736,1,0,spiral
,13093537609.34255,0,0,spiral
,17933951874.436485,1,0,spiral
,22780749053.037685,0,0,spiral
,286311636952.19244,0,0,spiral
,22117549096.97047,1,0,spiral
,19137182566.111183,1,0,spiral
,13808738330.412403,0,0,spiral
,11423100560.033667,0,0,elliptical
,7666109177.472122,0,0,elliptical
,17997989743.961437,0,0,spiral
,6826121277.791379,0,0,irregular
,11035423386.085142,0,0,spiral
,30800516547.35848,0,1,spiral
,179979897439.61435,0,1,spiral
,20330263146.397305,0,0,spiral
,9571852552.522436,1,0,spiral
,5331544028.358728,1,0,irregular
,2094845508.6878967,1,0,irregular
,47618202767.932106,0,0,elliptical
,422716305248.03357,0,0,elliptical
,137451663426.38657,0,0,elliptical
,43518909074.75092,0,0,irregular
,33030336641.895542,0,0,irregular
,18064003136.974876,0,0,elliptical
,48118269476.56046,1,0,spiral
,27789133170.953247,0,0,spiral
,15764710505.085999,1,0,irregular
,10500186188.141771,1,0,spiral
,22763026291.258694,0,0,spiral
,8302387509.912598,1,0,spiral
,45308324261.73686,1,0,spiral
,7553530723.252061,0,0,spiral
,75243501934.12357,0,0,elliptical
,32276319065.038006,0,1,spiral
,40309833100.80498,1,0,spiral
,144678500856.87302,1,0,spiral
,16035222852.686321,0,0,spiral
,27314295278.75951,1,0,spiral
,78895457698.59201,0,0,spiral
,9800494741.807459,1,0,spiral
,41397489055.51476,0,0,spiral
,23395428287.712738,1,0,spiral
,31010302305.522873,1,0,spiral
,233954282877.12738,0,0,spiral
,19415742340.834187,0,0,spiral
,224845914112.29733,0,0,spiral
,83389044966.30045,0,0,spiral
,158686141400.74152,0,0,spiral
,11639946923.569494,1,0,spiral
,46797106375.81263,1,0,spiral
,38127997804.96692,0,0,spiral
,203460449669.33325,0,0,spiral
,94951755821.44704,0,0,spiral
,5828918727.470752,1,0,spiral
,151002104482.41568,0,1,spiral
,46496364799.15122,0,0,spiral
,4172112398.577066,1,0,spiral
,16157493876.416456,1,0,spiral
,116266607357.1137,0,0,spiral
,43133231868.71683,0,0,spiral
,25056649616.243267,0,0,spiral
,34152617958.15041,1,0,spiral
,48273634735.22418,0,0,spiral
,308999658889.9965,0,0,spiral
,35428682307.63609,0,0,spiral
,17712220087.503155,0,0,spiral
,5968153711.681009,1,0,spiral
,14014544922.445091,1,0,spiral
,88775065212.83476,0,0,spiral
,11572601538.769335,1,0,spiral
,5288944381.433774,0,0,elliptical
,37788182140.028404,0,0,spiral
,28573668373.88637,1,0,spiral
,9058493979.057827,0,0,spiral
,10571095590.29101,1,0,spiral
,73507389545.02048,0,0,spiral
,14880036619.431084,1,0,spiral
,66799159807.257805,1,0,spiral
,3374403400.120728,1,0,irregular
,16725110663.28109,1,0,spiral
,5220619004.563765,1,0,irregular
,16047892260.623066,0,0,spiral
,47771953400.91663,0,0,spiral
,105889037325.74257,0,0,spiral
,206056348748.05762,0,0,spiral
,11660844393.28819,0,0,elliptical
,9309470927.17778,1,0,spiral
,73687360455.44884,0,0,spiral
,33727798919.487537,1,0,spiral
,36486146702.56792,0,0,spiral
,48097222762.87233,0,0,spiral
,206261418427.91217,0,0,irregular
,6774464947.723986,0,0,elliptical
,20559758072.846886,0,0,spiral
,37637346734.02619,0,0,spiral
,12999630256.169546,0,0,spiral
,223227142526.3331,0,0,spiral
,62830280704.279976,0,0,irregular
,11914532328.307165,1,0,elliptical
,73450202928.77406,0,0,irregular
,37350033871.60517,0,0,elliptical
,15246354024.940521,0,0,elliptical
,16725110663.28109,1,0,spiral
,15507971706.933521,0,0,spiral
,11728703296.93487,0,0,spiral
,305653941133.6216,0,0,spiral
,11707711174.834957,0,0,spiral
,63335032829.48837,0,0,elliptical
,9679769148.460505,0,0,irregular
,70394219819.38594,1,0,spiral
,19198973094.985527,1,0,spiral
,10704860199.910149,0,0,spiral
,6915458827.315251,1,0,spiral
,37366377756.42807,0,1,spiral
,49416615768.28614,1,0,spiral
,29534457637.165646,1,0,spiral
,45536222450.95624,0,0,spiral
,29823252121.776653,0,0,spiral
,8364269162.818471,1,0,irregular
,9516472566.889147,1,0,spiral
,1262652956.5840628,1,0,spiral
,25238352396.555706,0,0,spiral
,323957471035.4546,0,0,spiral
,32696254111.269173,1,0,spiral
,47005318528.77906,1,0,spiral
,51741617366.92317,0,0,spiral
,6903081486.666019,0,0,spiral
,5754571625.874447,1,0,spiral
,23735916198.4446,0,0,spiral
,15219030941.739092,0,1,elliptical
,13288684789.957575,0,0,spiral
,10135075773.870485,1,0,spiral
,9610323344.812157,1,0,spiral
,25319842508.128548,0,0,spiral
,23019983075.677296,0,0,spiral
,35747279830.84194,0,0,spiral
,338366999306.8946,0,1,spiral
,23707131026.330635,1,0,spiral
,15535777759.776173,0,0,spiral
,13256839551.016376,0,0,elliptical
,19424193689.054848,1,0,spiral
,155144362787.82922,0,1,elliptical
,24965082179.824287,0,0,spiral
,6264941210.803326,1,0,spiral
,11423100560.033667,1,0,spiral
,17672948015.8244,1,0,spiral
,12282478143.881153,1,0,spiral
,22679840710.00376,1,0,spiral
,15739103815.45606,1,0,spiral
,6351524826.864729,1,0,spiral
,90902536137.42279,0,0,spiral
,6443176080.479023,0,0,spiral
,12053661746.504305,1,0,spiral
,23812555213.103844,0,0,spiral
,12791780542.859295,1,0,spiral
,34152617958.15041,0,0,spiral
,12211387140.466795,1,0,spiral
,19804733374.663357,1,0,spiral
,261915379100.5956,0,0,irregular
,136505452830.89719,0,0,spiral
,17585187366.71673,1,0,spiral
,38251106268.87757,0,0,spiral
,6636360962.802721,0,0,spiral
,41730059121.17164,0,0,spiral
,9272183118.010584,0,0,spiral
,51163942242.34012,0,0,spiral
,10023790933.779915,1,0,spiral
,314283079554.72296,0,0,spiral
,31289166910.833775,0,0,spiral
,4682944383.935195,0,0,spiral
,17926148921.341434,0,0,spiral
,36106883108.75541,0,0,spiral
,10927655620.908606,1,0,spiral
,111948170354.15002,0,0,spiral
,265404938682.39975,0,0,spiral
,15096351524.745604,1,0,spiral
,7871200950.384958,0,0,spiral
,16281184582.654127,1,0,spiral
,277813278723.7675,0,0,spiral
,21909880053.248146,1,0,spiral
,9837052744.413067,1,0,spiral
,28758484759.31539,1,0,spiral
,5818486084.5315075,0,0,spiral
,84264956320.46667,0,1,spiral
,13103852622.967838,0,0,spiral
,10873390868.380766,0,0,spiral
,19022517836.945625,1,0,spiral
,39662948861.30621,1,0,spiral
,4771841391.79747,1,0,spiral
,2158609082.235971,1,0,irregular
,134547304004.9028,1,0,spiral
,18159839256.32319,0,0,spiral
,102022274140.60681,0,0,spiral
,19598913673.712677,1,0,spiral
,23019983075.677296,1,0,spiral
,27423823176.15698,1,0,spiral
,14835322782.341652,1,0,spiral
